82.691498,130.717782,0.000000,0.000000
76.097114,84.477201,-6.594384,-46.240580
71.477817,52.018992,-4.619297,-32.458209
68.418469,33.332175,-3.059348,-18.686817
68.474653,28.369587,0.056184,-4.962588
69.204418,54.912882,0.729765,26.543295
68.768213,80.299288,-0.436205,25.386406
66.217273,98.806315,-2.550940,18.507027
64.933706,110.624177,-1.283566,11.817861
70.358813,118.068655,5.425106,7.444479
81.289894,120.873189,10.931081,2.804534
94.460644,119.806407,13.170751,-1.066782
102.420582,121.912274,7.959938,2.105867
110.638502,123.185829,8.217920,1.273554
126.753993,123.830632,16.115491,0.644803
142.046744,122.802769,15.292752,-1.027863
147.248004,116.778214,5.201260,-6.024555
146.918158,109.038763,-0.329846,-7.739451
148.093618,94.695433,1.175460,-14.343330
155.269744,80.503173,7.176126,-14.192260
157.138224,71.348090,1.868479,-9.155083
148.261391,66.339147,-8.876833,-5.008943
129.531128,57.532415,-18.730262,-8.806732
110.657896,49.899947,-18.873232,-7.632469
92.903142,48.471279,-17.754754,-1.428668
80.011184,51.697104,-12.891958,3.225825
76.385957,55.127298,-3.625227,3.430194
73.109727,62.076593,-3.276230,6.949295
71.129037,68.622237,-1.980690,6.545644
69.259684,72.264420,-1.869353,3.642183
71.724939,79.181434,2.465255,6.917013
75.396597,95.974981,3.671658,16.793547
77.777460,102.691035,2.380862,6.716054
75.698812,108.327383,-2.078648,5.636348
74.698186,125.046580,-1.000625,16.719197
81.877505,145.267675,7.179319,20.221095
93.365053,157.151046,11.487548,11.883371
95.443722,155.650221,2.078669,-1.500825
90.082966,146.853960,-5.360756,-8.796261
88.622590,139.750013,-1.460376,-7.103946
88.343594,129.390710,-0.278996,-10.359303
85.472414,116.686995,-2.871180,-12.703715
85.606707,109.845691,0.134293,-6.841304
86.406062,102.226511,0.799355,-7.619180
84.447330,92.993308,-1.958732,-9.233203
78.841061,85.641439,-5.606269,-7.351869
70.298579,75.064139,-8.542483,-10.577300
60.781963,64.407263,-9.516616,-10.656876
52.766701,59.217875,-8.015262,-5.189388
46.315428,54.444121,-6.451273,-4.773754
42.797473,48.557673,-3.517955,-5.886448
43.305059,51.049993,0.507587,2.492320
43.631297,57.820497,0.326238,6.770504
43.676811,61.478090,0.045514,3.657594
46.448044,61.870909,2.771233,0.392819
50.053080,64.455569,3.605035,2.584660
51.781799,66.770308,1.728720,2.314739
50.916075,67.176196,-0.865724,0.405888
51.493903,67.981836,0.577829,0.805640
49.094419,63.476827,-2.399484,-4.505009
46.269960,55.029030,-2.824459,-8.447797
47.698057,50.681385,1.428097,-4.347644
51.435391,52.336191,3.737334,1.654806
54.022187,53.876252,2.586796,1.540061
57.418007,53.616542,3.395820,-0.259710
59.734697,52.619797,2.316690,-0.996745
62.724502,46.016141,2.989805,-6.603655
70.061536,36.627287,7.337034,-9.388855
78.355997,24.328479,8.294461,-12.298808
88.228557,9.368365,9.872560,-14.960114
